name,final_price,mrp,discount,rating,categories,manufacturer,image_url,product_url
Dr. Reckeweg Magnesium Phosphoricum 12X Tablet 20 gm,₹198.20,₹200.00,1% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/888818/dr_reckeweg_magnesium_phosphoricum_12x_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-magnesium-phosphoricum-12x-tablet-20-gm
Dr. Reckeweg Kalmegh Ø Liquid 20 ml,₹307.80,₹360.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845624/dr_reckeweg_kalmegh_andrographis_q_liquid_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-kalmegh-andrographis-q-20ml
Adel Urtica Urens. Ø Liquid 20 ml,₹237.98,₹285.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/833170/adel_urtica_urens_q_liquid_20_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/urtica-urens-q-20-ml
SBL Arnica Montana Fortified Hair Oil 200 ml,₹223.08,₹260.00,14% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/822010/sbl_arnica_montana_fortified_hair_oil_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-arnica-montana-fortified-hair-oil-200ml
SBL Avena Sativa Q Liquid 30 ml,₹81.90,₹105.00,22% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101507/sbl_avena_sativa_q_liquid_30_ml_751987_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-avena-sativa-q-liquid-30-ml
Dr.Juneja's Sachi Saheli Ayurvedic Tonic 205 ml,₹197.80,₹215.00,8% OFF,5.0,"Ayush, Ayurvedic",Mkt: Divisa Herbals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/979745/dr_junejas_sachi_saheli_ayurvedic_tonic_205_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/sachi-saheli-an-ayurvedic-medical-tonic-205-ml
Wheezal Wl-11 Diabetes Drops 30ML,₹134.13,₹185.00,28% OFF,Not rated,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/852706/wheezal_wl_11_diabetes_drops_30ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/wheezal-wl-11-diabetes-drops-30ml
Zandu Chyavanprash Avaleha 450 gm,₹195.00,₹195.00,0% OFF,4.0,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/852498/zandu_chyavanprash_avaleha_450_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/zandu-chyavanprash-avaleha-450-gm
SBL Baryta Carbonica 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850469/sbl_baryta_carbonica_30_liquid_30_ml_415731_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-baryta-carbonica-30-30ml
SBL Silicea 1M Liquid 30 ml,₹106.88,₹160.00,33% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850232/sbl_silicea_1m_liquid_30_ml_426354_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-silicea-1m-30ml
SBL Nux Vomica 1M Liquid 30 ml,₹99.30,₹150.00,34% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850178/sbl_nux_vomica_1m_liquid_30_ml_422044_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-nux-vomica-1m-30ml
Dr. Willmar Schwabe New Improved Taste Alfalfa Tonic 500 ml,₹286.90,₹380.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/835905/dr_willmar_schwabe_alfalfa_general_tonic_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-alfalfa-general-tonic-500-ml
Haslab Drox 20 Pilovarin Drops 30 ml,₹146.51,₹182.00,20% OFF,4.0,"Ayush, Homeopathy",Mkt: Hahnemann Scientific Laboratory (India) Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/831772/haslab_drox_20_pilovarin_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/haslab-drox-20-pilovarin-drops-30-ml
Allen A82 Early Greying Of Hair Drops 30 ml,₹141.00,₹200.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830932/allen_a82_premature_greying_of_hair_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a82-premature-greying-of-hair-drops-30-ml
Dr.Wellmans Dige-Com Syrup 500 ml,₹295.75,₹350.00,16% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr.Wellmans Homoeopathic Lab (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1031679/dr_wellmans_dige_com_syrup_500_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/dr-wellmans-dige-com-syrup-500-ml
Nipco Boronip Prickly Heat Powder 180 gm,₹99.55,₹110.00,10% OFF,Not rated,"Ayush, Homeopathy",Mkt: Nipco Homeopathic Products,https://www.netmeds.com/images/product-v1/150x150/981036/nipco_boronip_prickly_heat_powder_180_gm_244988_0_1.jpg,https://www.netmeds.com/non-prescriptions/nipco-boronip-prickly-heat-powder-180-gm
Baidyanath Arshoghni Bati Tablet 40's,₹198.00,₹220.00,10% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/955286/baidyanath_arshoghni_bati_tablet_40s_0_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-arshoghni-bati-tablet-40s
Pankajakasthuri Breathe Eazy Tablet 60's,₹342.80,₹400.00,14% OFF,5.0,"Ayush, Ayurvedic",Mkt: Pankajakasthuri Herbals India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/886464/pankajakasthuri_breathe_eazy_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/pankajakasthuri-breathe-eazy-tablet-60-s
Dr.Willmar Schwabe Opium 200CH Liquid 30 ML,₹94.38,₹125.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/854493/dr_willmar_schwabe_opium_200ch_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-opium-200ch-liquid-30-ml
SBL Anti Dandruff Shampoo 100 ml,₹107.25,₹130.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850944/sbl_anti_dandruff_shampoo_100_ml_586503_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-anti-dandruff-shampoo-100-ml
Dr. Reckeweg Oleum Jecoris 3X Tablet 20 gm,₹218.03,₹255.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/843243/dr_reckeweg_oleum_jecoris_3x_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-oleum-jecoris-3x-20gm
Dr. Willmar Schwabe Topi Aesculus Cream 25 gm,₹67.95,₹90.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/836000/dr_willmar_schwabe_topi_aesculus_cream_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-topi-aesculus-cream-25-gm
Wheezal Eyebright Eye Drops 10 ml,₹70.00,₹100.00,30% OFF,5.0,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/832528/wheezal_eyebright_eye_drops_10_ml_0.jpg,https://www.netmeds.com/non-prescriptions/wheezal-eyebright-eye-drops-10-ml
SBL Nixocid Syrup 115 ml,₹94.38,₹125.00,25% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821933/sbl_nixocid_syrup_115_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-nixocid-syrup-115ml
Amrith Noni Power Plus Liquid 1000 ml,₹1144.00,₹1300.00,12% OFF,5.0,"Ayush, Ayurvedic",Mkt: Om Sree Marketing Solutions Private Limited,https://www.netmeds.com/images/product-v1/150x150/1046834/amrith_noni_power_plus_liquid_1000_ml_417853_0_0.jpg,https://www.netmeds.com/non-prescriptions/amrith-noni-power-plus-liquid-1000-ml
Dr.Wellmans Lema Forte Drops 30 ml,₹156.33,₹185.00,16% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr.Wellmans Homoeopathic Lab (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1031645/dr_wellmans_lema_forte_drops_30_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-wellmans-lema-forte-drops-30-ml
Dr.Willmar Schwabe Thuja Occidentalis 1M Liquid 30 ML,₹120.80,₹160.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/854529/dr_willmar_schwabe_thuja_occidentalis_1m_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-thuja-occidentalis-1m-liquid-30-ml
SBL Baryta Carbonica 200 Liquid 30 ml,₹83.85,₹130.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849574/sbl_baryta_carbonica_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-baryta-carbonica-200-30ml
SBL Ipecacuanha 30 Liquid 30 ml,₹68.20,₹110.00,38% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849449/sbl_ipecacuanha_30_liquid_30_ml_421868_0_1.jpg,https://www.netmeds.com/non-prescriptions/sbl-ipecacuanha-30-30ml
Medisynth Rheuma-Saj Deep Action Massage Oil 60 ml,₹90.75,₹110.00,18% OFF,4.5,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/831983/medisynth_rheuma_saj_massage_oil_60_ml_0.jpg,https://www.netmeds.com/non-prescriptions/medisynth-rheuma-saj-massage-oil-60-ml
Dr. Reckeweg R74 Nocturnin Drops 22 ml,₹255.08,₹285.00,11% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826074/dr_reckeweg_r74_nocturnin_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r74-nocturnin-22ml
Kerala Ayurveda Winsoria Oil 100 ml,₹230.00,₹230.00,0% OFF,5.0,"Ayush, Ayurvedic",Mkt: Kerala Ayurveda Limited,https://www.netmeds.com/images/product-v1/150x150/825047/kerala_ayurveda_winsoria_oil_100_ml_0.jpg,https://www.netmeds.com/non-prescriptions/kerala-ayurveda-winsoria-oil-100-ml
Dr.Willmar Schwabe Urtica Urens Ø Drops 30 ml,₹87.60,₹120.00,27% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/929091/dr_willmar_schwabe_urtica_urens_drops_30_ml_0_2.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-urtica-urens-drops-30-ml
Kerala Naturals Castor Oil 100 ml,₹157.50,₹175.00,10% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Kerala Naturals,https://www.netmeds.com/images/product-v1/150x150/906622/kerala_naturals_castor_oil_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/kerala-naturals-castor-oil-100-ml
SBL Dysmin Tablet 25 gm,₹124.58,₹165.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850298/sbl_dysmin_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-dysmin-25gm
SBL Aloe Socotrina 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849256/sbl_aloe_socotrina_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-aloe-socotrina-30-30ml
Dr. Reckeweg Sabal Serr. Ø Liquid 20 ml,₹230.85,₹270.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845654/dr_reckeweg_sabal_serr_%C3%B8_liquid_20_ml_421753_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-sabal-serrulata-q-20ml
Allen A05 Cold-Sinus Drops 30 ml,₹141.00,₹200.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830974/allen_a05_cold_sinus_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a05-cold-sinus-drops-30-ml
Adven Justin Cough Syrup 180 ml,₹124.95,₹175.00,29% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adven Biotech Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/830891/adven_justin_cough_syrup_180_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adven-justin-cough-syrup-180-ml
Jiva Ayurveda Amla Tablets 120's,₹122.20,₹130.00,6% OFF,5.0,"Ayush, Ayurvedic",Mkt: Jiva Ayurvedic Pharmacy Ltd,https://www.netmeds.com/images/product-v1/150x150/825776/jiva_ayurveda_amla_tablets_120s_64086_0_1.jpg,https://www.netmeds.com/non-prescriptions/jiva-ayurveda-amla-tablets-120-s
Ostolief Tablet 30'S,₹120.08,₹152.00,21% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Charak Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/15755/ostolief_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/ostolief-30-s
SBL Tribulus Terrestris Q Liquid 30 ml,₹93.60,₹120.00,22% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1100203/sbl_tribulus_terrestris_q_liquid_30_ml_751949_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-tribulus-terrestris-q-liquid-30-ml
Aimil Neeri Syrup (Pack of 2 x 200 ml),₹544.62,₹626.00,13% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935702/aimil_neeri_syrup_pack_of_2_x_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-neeri-syrup-pack-of-2-x-200-ml-1s
DIECOLD Rub 25 g,₹97.90,₹110.00,11% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Leeford Healthcare Ltd,https://www.netmeds.com/images/product-v1/150x150/895249/diecold_rub_25ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/diecold-rub-25ml
SBL Echinacea Ointment 25 gm,₹58.50,₹75.00,22% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850753/sbl_echinacea_ointment_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-echinacea-ointment-25-g
SBL Petroleum 200 Liquid 30 ml,₹77.04,₹120.00,36% OFF,4.5,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849951/sbl_petroleum_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-petroleum-200-30ml
SBL Urtica Urens 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849744/sbl_urtica_urens_30_liquid_30_ml_427141_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-urtica-urens-30-30ml
SBL Symphytum Officinale 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849727/sbl_symphytum_officinale_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-symphytum-officinale-30-30ml
SBL Dulcamara 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849413/sbl_dulcamara_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-dulcamara-30-30ml
SBL RelaxHed Drops 30 ml,₹101.93,₹135.00,25% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849177/sbl_relaxhed_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-relaxhed-30-ml
Dr. Reckeweg Belladonna 200 Liquid 11 ml,₹145.35,₹170.00,15% OFF,4.5,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845944/dr_reckeweg_belladonna_200_liquid_11_ml_415517_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-belladonna-200-11ml
Adel Ashwagandha. Ø Liquid 20 ml,₹290.70,₹340.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/832602/adel_ashwagandha_q_liquid_20_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/ashwagandha-q-20-ml
Wheezal Calendula Dressing Powder 100 gm,₹101.50,₹140.00,28% OFF,Not rated,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/832550/wheezal_calendula_dressing_powder_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/wheezal-calendula-dressing-powder-100-gm
Allen A27 Psoriasis Drops 30 ml,₹141.00,₹200.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830981/allen_a27_psoriasis_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a27-psoriasis-drops-30-ml
Allen A90 Ovarian Cysts Drops 30 ml,₹141.00,₹200.00,30% OFF,5.0,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830913/allen_a90_ovarian_cysts_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a90-ovarian-cysts-drops-30-ml
Baidyanath Isabbael-H (Granules) 200 gm,₹308.75,₹325.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823685/baidyanath_isabbeal_h_granules_200_gm_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-isabbeal-h-granules-200-gm
Patanjali Liv Amrit Syrup 200 ml,₹88.20,₹90.00,2% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/801825/patanjali_liv_amrit_syrup_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/liv-amrit-syrup-200ml
Himalaya Koflet-SF Linctus 100 ml,₹115.00,₹125.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/14139/himalaya_koflet_sf_linctus_100ml_0.jpg,https://www.netmeds.com/non-prescriptions/himalaya-koflet-sf-linctus-100ml
Wheezal Hekla Lava Dental Treatment Gel 100 gm,₹70.00,₹100.00,30% OFF,5.0,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/1062687/wheezal_hekla_lava_dental_treatment_gel_100_gm_475864_0_1.jpg,https://www.netmeds.com/non-prescriptions/wheezal-hekla-lava-dental-treatment-gel-100-gm
B-Tex Super Ointment 12 gm,₹28.50,₹30.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: B Tex Ointment Mfg.Co,https://www.netmeds.com/images/product-v1/150x150/953856/b_tex_super_ointment_12_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/b-tex-super-ointment-12-gm
Aimil Lukoskin Oral Liquid (Pack of 2 x 100 ml),₹1098.00,₹1220.00,10% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935695/aimil_lukoskin_oral_liquid_pack_of_2_x_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-lukoskin-oral-liquid-pack-of-2-x-100-ml-1s
Dr.Willmar Schwabe Hydrastis Canadensis Ø Drops 30 ml,₹430.35,₹570.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/928630/dr_willmar_schwabe_hydrastis_canadensis_%C3%B8_drops_30_ml_0_2.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-hydrastis-canadensis-drops-30-ml
Dr.Willmar Schwabe Cascara Sagrada Ø Liquid 30 ml,₹271.80,₹360.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/855862/dr_willmar_schwabe_cascara_sagrada_q_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-cascara-sagrada-q-liquid-30-ml
Dr.Willmar Schwabe Bacopa Monnieri Ø Liquid 30 ml,₹101.93,₹135.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/855773/dr_willmar_schwabe_bacopa_monnieri_q_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-bacopa-monnieri-q-liquid-30-ml
SBL Ratanhia 200 Liquid 30 ml,₹74.40,₹120.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849967/sbl_ratanhia_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-ratanhia-200-30ml
SBL Plantago Major 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849525/sbl_plantago_major_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-plantago-major-30-30ml
SBL Hydrastis Canadensis 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849439/sbl_hydrastis_canadensis_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-hydrastis-canadensis-30-30ml
SBL Eupatorium Perfoliatum 200 Liquid 30 ml,₹74.40,₹120.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849303/sbl_eupatorium_perfoliatum_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-eupatorium-perfoliatum-200-30ml
Hamdard Lipotab 60's,₹133.40,₹145.00,8% OFF,5.0,"Ayush, Unani",Mkt: Hamdard Laboratories India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/834538/hamdard_lipotab_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/hamdard-lipotab-60-s
Adel Sabal Serr. Ø Liquid 20 ml,₹237.98,₹285.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/833110/adel_sabal_serr_q_liquid_20_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/sabal-serr-q-20-ml
Repl Dr. Advice No.51 Hernimax Drops 30 ml,₹135.90,₹180.00,25% OFF,5.0,"Ayush, Homeopathy",Mkt: Renovision Exports Pvt.Ltd.,https://www.netmeds.com/images/product-v1/150x150/832390/repl_dr_advice_no_51_hernimax_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/repl-dr-advice-no-51-hernimax-drops-30-ml
Allen A68 Immunity Drops 30 ml,₹137.48,₹195.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830951/allen_a68_immunity_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a68-immunity-drops-30-ml
